6. Executing LTP pass (find longest path).

Longest topological path in moe_residency_top (length=196):
    0: \cfg_num_experts [3]
  162: $abc$35641$new_n2524_ (via $abc$35641$auto$blifparse.cc:386:parse_blif$37259)
  163: $abc$35641$new_n2525_ (via $abc$35641$auto$blifparse.cc:386:parse_blif$37260)
  164: $abc$35641$new_n2541_ (via $abc$35641$auto$blifparse.cc:386:parse_blif$37276)
  165: $abc$35641$new_n2542_ (via $abc$35641$auto$blifparse.cc:386:parse_blif$37277)
  166: $abc$35641$new_n2558_ (via $abc$35641$auto$blifparse.cc:386:parse_blif$37293)
  167: $abc$35641$new_n2559_ (via $abc$35641$auto$blifparse.cc:386:parse_blif$37294)
  168: $abc$35641$new_n2565_ (via $abc$35641$auto$blifparse.cc:386:parse_blif$37300)
  169: $abc$35641$new_n2566_ (via $abc$35641$auto$blifparse.cc:386:parse_blif$37301)
  170: $abc$35641$new_n2567_ (via $abc$35641$auto$blifparse.cc:386:parse_blif$37302)
  171: $abc$35641$new_n2568_ (via $abc$35641$auto$blifparse.cc:386:parse_blif$37303)
  172: $abc$35641$new_n2569_ (via $abc$35641$auto$blifparse.cc:386:parse_blif$37304)
  173: $abc$35641$new_n2570_ (via $abc$35641$auto$blifparse.cc:386:parse_blif$37305)
  174: $abc$35641$new_n2580_ (via $abc$35641$auto$blifparse.cc:386:parse_blif$37315)
  175: $abc$35641$new_n2581_ (via $abc$35641$auto$blifparse.cc:386:parse_blif$37316)
  176: $abc$35641$new_n2585_ (via $abc$35641$auto$blifparse.cc:386:parse_blif$37320)
  177: $abc$35641$new_n2586_ (via $abc$35641$auto$blifparse.cc:386:parse_blif$37321)
  178: $abc$35641$new_n2587_ (via $abc$35641$auto$blifparse.cc:386:parse_blif$37322)
  179: $abc$35641$new_n2588_ (via $abc$35641$auto$blifparse.cc:386:parse_blif$37323)
  180: $abc$35641$new_n2589_ (via $abc$35641$auto$blifparse.cc:386:parse_blif$37324)
  181: $abc$35641$new_n2605_ (via $abc$35641$auto$blifparse.cc:386:parse_blif$37340)
  182: $abc$35641$new_n2610_ (via $abc$35641$auto$blifparse.cc:386:parse_blif$37345)
  183: $abc$35641$new_n3649_ (via $abc$35641$auto$blifparse.cc:386:parse_blif$38384)
  184: $abc$35641$new_n3650_ (via $abc$35641$auto$blifparse.cc:386:parse_blif$38385)
  185: $abc$35641$new_n3700_ (via $abc$35641$auto$blifparse.cc:386:parse_blif$38435)
  186: $abc$35641$new_n3701_ (via $abc$35641$auto$blifparse.cc:386:parse_blif$38436)
  187: $abc$35641$new_n3784_ (via $abc$35641$auto$blifparse.cc:386:parse_blif$38519)
  188: $abc$35641$new_n3785_ (via $abc$35641$auto$blifparse.cc:386:parse_blif$38520)
  189: $abc$35641$new_n3786_ (via $abc$35641$auto$blifparse.cc:386:parse_blif$38521)
  190: $abc$35641$new_n3787_ (via $abc$35641$auto$blifparse.cc:386:parse_blif$38522)
  191: $abc$35641$new_n3788_ (via $abc$35641$auto$blifparse.cc:386:parse_blif$38523)
  192: $abc$35641$new_n3789_ (via $abc$35641$auto$blifparse.cc:386:parse_blif$38524)
  193: $abc$35641$new_n3790_ (via $abc$35641$auto$blifparse.cc:386:parse_blif$38525)
  194: $abc$35641$new_n3791_ (via $abc$35641$auto$blifparse.cc:386:parse_blif$38526)
  195: $abc$35641$new_n3798_ (via $abc$35641$auto$blifparse.cc:386:parse_blif$38533)
  196: $abc$31300$flatten\u_eng.$0$lookahead\pending$306[7:0]$346[7] (via $abc$35641$auto$blifparse.cc:386:parse_blif$38534)
   ff: \u_eng.pending [7] (via $auto$ff.cc:266:slice$6245)
